FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CHO,CUA,CUT,FAC,GAM,HGM,INN,IZT,LLA,LPR,MER,MGH,MPA,PED,SAG,SFE,TAH,TLA,TLI,UIZ,VIF,XAL
08/01/2018,24,47,46,46,45,-99,-99,28,35,28,-99,41,17,-99,-99,-99,45,43,-99,-99,63,36,43,43,34,-99,30,74
09/01/2018,1,53,46,30,40,-99,-99,41,34,-99,-99,40,9,-99,-99,-99,39,38,-99,-99,33,29,42,45,23,-99,33,70
09/01/2018,2,66,38,25,37,-99,-99,35,47,17,-99,42,13,-99,-99,-99,41,38,-99,-99,43,27,27,35,31,-99,45,63
09/01/2018,3,58,36,34,46,-99,-99,26,30,20,-99,43,17,-99,-99,-99,38,40,-99,-99,71,27,20,45,42,-99,18,72
09/01/2018,4,48,34,39,47,-99,-99,21,30,17,-99,51,12,-99,-99,-99,32,34,-99,-99,66,22,24,43,36,-99,42,83
09/01/2018,5,48,28,38,47,-99,-99,36,52,13,-99,39,11,-99,-99,-99,39,35,-99,-99,53,18,31,30,24,-99,42,84
09/01/2018,6,41,31,71,47,-99,-99,29,72,13,-99,47,6,-99,-99,-99,36,44,-99,-99,67,21,4,40,50,-99,48,84
09/01/2018,7,39,30,43,52,-99,-99,28,65,26,-99,56,-99,-99,-99,-99,52,55,-99,-99,67,14,28,77,27,-99,60,107
09/01/2018,8,50,27,84,64,-99,-99,38,124,65,-99,63,-99,-99,-99,-99,80,74,-99,-99,77,31,75,56,127,-99,96,163
09/01/2018,9,75,52,130,69,-99,-99,46,298,40,-99,69,6,-99,-99,-99,72,75,-99,-99,110,35,81,110,137,-99,138,167
09/01/2018,10,81,60,90,79,-99,-99,107,-99,82,-99,71,14,-99,-99,-99,69,81,-99,-99,-99,53,124,115,176,-99,137,168
09/01/2018,11,66,73,63,82,-99,-99,65,-99,56,-99,82,17,-99,-99,-99,81,88,-99,-99,110,62,51,-99,129,-99,103,169
09/01/2018,12,55,59,-99,84,-99,-99,21,-99,-99,-99,108,26,-99,-99,-99,91,65,-99,-99,107,63,8,-99,-99,-99,6,195
09/01/2018,13,57,38,-99,73,-99,-99,30,62,-99,-99,59,25,-99,-99,-99,75,61,-99,-99,107,25,-99,-99,-99,-99,-99,172
09/01/2018,14,50,31,-99,55,-99,-99,23,35,-99,-99,51,27,-99,-99,-99,75,49,-99,-99,65,15,28,-99,10,-99,-99,91
09/01/2018,15,34,26,-99,58,-99,-99,31,28,24,-99,67,28,-99,-99,-99,92,56,-99,-99,64,32,74,-99,31,-99,8,60
09/01/2018,16,53,27,24,61,-99,-99,23,37,18,-99,77,30,-99,-99,-99,37,46,-99,-99,61,30,53,-99,19,-99,12,67
09/01/2018,17,55,45,34,57,-99,-99,37,43,9,-99,56,37,-99,-99,-99,50,59,-99,-99,52,32,95,-99,36,-99,38,64
09/01/2018,18,60,49,67,51,-99,-99,39,98,24,-99,53,47,-99,-99,-99,51,44,-99,-99,55,62,118,54,63,-99,168,71
09/01/2018,19,118,52,113,75,-99,-99,45,125,74,-99,52,35,-99,-99,-99,54,46,-99,-99,90,68,231,85,208,-99,174,106
09/01/2018,20,134,59,79,77,-99,-99,59,126,74,-99,90,29,-99,-99,-99,79,48,-99,-99,85,49,158,93,152,-99,188,92
09/01/2018,21,116,67,77,69,-99,-99,59,142,76,-99,74,26,-99,-99,-99,52,52,-99,-99,68,48,107,86,142,-99,132,63
09/01/2018,22,110,59,60,67,-99,-99,53,146,70,-99,67,48,-99,-99,-99,59,52,-99,-99,65,52,66,74,158,-99,113,98
09/01/2018,23,113,51,46,74,-99,-99,52,214,46,-99,62,41,-99,-99,-99,66,39,-99,-99,178,50,102,68,110,-99,96,120
09/01/2018,24,71,35,35,70,-99,-99,38,174,35,-99,55,26,-99,-99,-99,50,40,-99,-99,208,35,66,61,72,-99,101,116
10/01/2018,1,79,-99,32,68,-99,-99,37,103,32,-99,59,24,-99,-99,-99,55,61,-99,-99,-99,28,41,62,40,-99,109,187
10/01/2018,2,100,-99,34,101,-99,-99,29,111,23,-99,92,25,-99,-99,-99,64,41,-99,-99,-99,23,42,31,70,-99,91,236
10/01/2018,3,105,-99,49,92,-99,-99,26,84,23,-99,95,22,-99,-99,-99,99,35,-99,-99,-99,23,81,30,66,-99,96,180
10/01/2018,4,134,-99,44,88,-99,-99,27,59,17,-99,88,24,-99,-99,-99,94,33,-99,-99,-99,29,41,41,81,-99,91,177
10/01/2018,5,129,-99,26,72,-99,-99,32,38,23,-99,76,27,-99,-99,-99,88,43,-99,-99,-99,34,36,26,96,-99,101,200
10/01/2018,6,96,-99,47,73,-99,-99,27,64,31,-99,71,24,-99,-99,-99,82,54,-99,-99,-99,29,39,31,80,-99,94,193
10/01/2018,7,81,-99,64,78,-99,-99,35,149,36,-99,70,26,-99,-99,-99,97,64,-99,-99,-99,39,51,40,153,-99,109,244
10/01/2018,8,125,-99,102,86,-99,-99,44,194,74,-99,81,25,-99,-99,-99,127,79,-99,-99,-99,43,78,76,173,-99,190,218
10/01/2018,9,144,-99,120,81,-99,-99,42,245,97,-99,103,25,-99,-99,-99,132,83,-99,-99,-99,55,108,121,184,-99,218,316
10/01/2018,10,136,-99,119,82,-99,-99,63,200,-99,-99,111,26,-99,-99,-99,130,89,-99,-99,-99,49,139,150,188,-99,182,291
10/01/2018,11,112,-99,108,63,-99,-99,78,159,-99,-99,87,38,-99,-99,-99,105,84,-99,-99,-99,62,85,164,183,-99,142,191
10/01/2018,12,105,-99,91,66,-99,-99,50,152,82,-99,86,47,-99,-99,-99,90,87,-99,-99,-99,62,21,109,76,-99,90,138
10/01/2018,13,115,-99,60,54,-99,-99,54,113,28,-99,66,47,-99,-99,-99,40,71,-99,-99,-99,62,-99,80,-99,-99,27,157
10/01/2018,14,124,-99,75,59,-99,-99,63,95,37,-99,66,46,-99,-99,-99,46,74,-99,-99,-99,75,76,79,27,-99,-99,152
10/01/2018,15,110,-99,54,65,-99,-99,63,79,49,-99,57,48,-99,-99,-99,62,65,-99,-99,-99,76,49,47,26,-99,35,149
10/01/2018,16,45,-99,78,71,-99,-99,71,67,58,-99,57,39,-99,-99,-99,52,70,-99,-99,-99,71,20,60,112,-99,35,126
10/01/2018,17,59,-99,84,77,-99,-99,59,57,60,-99,77,49,-99,-99,-99,57,65,-99,-99,-99,76,244,103,88,-99,72,114
10/01/2018,18,92,-99,72,68,-99,-99,58,79,67,-99,77,57,-99,-99,-99,60,82,-99,-99,-99,90,62,114,49,-99,68,96
10/01/2018,19,154,-99,148,107,-99,-99,59,135,137,-99,111,52,-99,-99,-99,89,103,-99,-99,-99,90,182,131,134,-99,205,183
10/01/2018,20,190,-99,188,117,-99,-99,62,190,189,-99,114,42,-99,-99,-99,87,84,-99,-99,-99,78,201,149,277,-99,351,176
10/01/2018,21,174,-99,116,99,-99,-99,56,160,129,-99,91,40,-99,-99,-99,119,65,-99,-99,-99,66,143,154,176,-99,219,166
10/01/2018,22,156,-99,84,84,-99,-99,47,181,90,-99,90,41,-99,-99,-99,96,73,-99,-99,-99,51,88,161,185,-99,203,160
10/01/2018,23,115,-99,66,99,-99,-99,44,221,49,-99,88,37,-99,-99,-99,70,92,-99,-99,-99,44,92,160,192,-99,202,163
10/01/2018,24,135,-99,90,92,-99,-99,32,252,48,-99,84,35,-99,-99,-99,81,92,-99,-99,-99,38,70,130,209,-99,353,136
11/01/2018,1,179,-99,104,86,-99,-99,45,225,27,-99,82,32,93,-99,-99,72,102,-99,-99,-99,38,57,117,183,-99,262,97
11/01/2018,2,178,-99,103,92,-99,-99,36,220,53,-99,78,26,94,-99,-99,60,83,-99,-99,-99,29,33,85,131,-99,136,99
11/01/2018,3,153,-99,64,76,-99,-99,31,199,36,-99,80,27,99,-99,-99,70,73,-99,-99,-99,37,46,65,136,-99,91,123
11/01/2018,4,142,-99,60,73,-99,-99,37,119,33,-99,82,29,88,-99,-99,65,78,-99,-99,-99,36,45,72,118,-99,108,116
11/01/2018,5,120,-99,53,63,-99,-99,33,79,33,-99,79,22,76,-99,-99,66,67,-99,-99,-99,25,47,65,132,-99,92,142
11/01/2018,6,107,-99,66,58,-99,-99,23,105,29,-99,80,16,101,-99,-99,78,72,-99,-99,-99,30,21,69,124,-99,122,212
11/01/2018,7,116,-99,72,62,-99,-99,26,120,52,-99,71,16,105,-99,-99,83,84,-99,-99,-99,27,43,90,131,-99,154,249
11/01/2018,8,119,-99,122,79,-99,-99,26,189,67,-99,85,21,105,-99,-99,96,79,-99,-99,-99,47,87,98,124,-99,212,302
11/01/2018,9,139,-99,151,89,-99,-99,34,278,84,-99,128,42,105,-99,-99,113,85,-99,-99,-99,54,118,108,131,-99,255,341
11/01/2018,10,127,-99,154,121,-99,-99,41,181,117,-99,145,33,134,-99,-99,112,115,-99,-99,-99,62,106,203,190,-99,203,343
11/01/2018,11,82,-99,132,136,-99,-99,58,180,128,-99,129,40,127,-99,-99,98,153,-99,-99,-99,83,63,160,204,-99,126,213
11/01/2018,12,63,-99,71,126,-99,-99,77,92,92,-99,105,47,97,-99,-99,76,153,-99,-99,-99,130,103,144,86,-99,83,158
11/01/2018,13,59,-99,82,89,-99,-99,94,80,70,-99,90,49,83,-99,-99,68,130,-99,-99,-99,129,8,113,67,-99,39,151
11/01/2018,14,64,-99,52,92,-99,-99,95,38,38,-99,100,50,85,-99,-99,89,96,-99,-99,-99,124,58,61,36,-99,34,140
11/01/2018,15,62,-99,42,98,-99,-99,87,26,11,-99,104,78,87,-99,-99,86,78,-99,-99,-99,96,69,58,27,-99,-99,110
11/01/2018,16,60,-99,32,78,-99,-99,61,65,31,-99,71,85,78,-99,-99,63,87,-99,-99,-99,62,55,57,-99,-99,13,100
11/01/2018,17,84,-99,8,57,-99,-99,39,54,20,-99,47,83,79,-99,-99,47,63,-99,-99,-99,78,50,77,-99,-99,65,92
11/01/2018,18,67,-99,66,51,-99,-99,47,73,13,-99,44,73,66,-99,-99,41,47,-99,-99,-99,51,16,59,-99,-99,63,83
11/01/2018,19,70,-99,72,51,-99,-99,28,136,49,-99,51,58,67,-99,-99,48,53,-99,-99,-99,40,52,86,-99,-99,92,82
11/01/2018,20,117,-99,89,58,-99,-99,43,172,53,-99,52,39,85,-99,-99,39,57,-99,-99,-99,52,80,104,-99,-99,129,71
11/01/2018,21,98,-99,78,64,-99,-99,44,194,53,-99,70,38,74,-99,-99,47,48,-99,-99,-99,53,46,136,-99,-99,80,72
11/01/2018,22,90,-99,59,79,-99,-99,41,101,58,-99,83,61,81,-99,-99,25,47,-99,-99,-99,50,66,124,-99,-99,76,58
11/01/2018,23,77,-99,56,87,-99,-99,37,118,34,-99,76,35,80,-99,-99,42,53,-99,-99,-99,50,48,78,-99,-99,154,85
11/01/2018,24,73,-99,49,71,-99,-99,29,95,35,-99,88,29,70,-99,-99,34,43,-99,-99,-99,35,61,70,-99,-99,148,81
12/01/2018,1,70,37,62,53,-99,-99,24,83,66,-99,74,33,55,-99,-99,62,37,-99,-99,-99,34,96,66,-99,-99,80,53
12/01/2018,2,54,35,99,51,-99,-99,30,71,92,-99,61,26,73,-99,-99,48,40,-99,-99,-99,37,55,59,-99,-99,55,52
12/01/2018,3,49,33,70,46,-99,-99,20,51,72,-99,51,30,67,-99,-99,47,38,-99,-99,-99,37,98,48,-99,-99,51,50
12/01/2018,4,34,33,57,47,-99,-99,37,23,38,-99,49,28,53,-99,-99,41,41,-99,-99,-99,36,94,63,-99,-99,9,41
12/01/2018,5,30,34,14,38,-99,-99,34,24,-99,-99,34,29,55,-99,-99,31,35,-99,-99,-99,32,63,43,-99,-99,-99,34
12/01/2018,6,31,29,14,23,-99,-99,24,16,1,-99,29,29,31,-99,-99,20,25,-99,-99,-99,27,24,43,-99,-99,-99,40
12/01/2018,7,33,25,18,19,-99,-99,17,24,12,-99,30,18,32,-99,-99,18,20,-99,-99,-99,20,1,41,-99,-99,-99,37
12/01/2018,8,46,26,43,30,-99,-99,29,55,17,-99,39,4,38,-99,-99,21,27,-99,-99,-99,33,33,43,-99,-99,-99,75
12/01/2018,9,54,43,42,31,-99,-99,29,56,11,-99,44,19,35,-99,-99,29,31,-99,-99,-99,37,56,49,-99,-99,-99,76
12/01/2018,10,42,39,44,32,-99,-99,43,38,13,-99,31,13,37,-99,-99,34,35,-99,-99,-99,42,58,39,-99,-99,-99,97
12/01/2018,11,47,45,-99,39,-99,-99,49,28,18,-99,40,30,41,-99,-99,52,45,-99,-99,-99,44,49,73,-99,-99,-99,108
12/01/2018,12,39,55,-99,51,-99,-99,51,37,16,-99,48,32,50,-99,-99,62,46,-99,-99,-99,47,55,86,-99,-99,-99,99
12/01/2018,13,41,62,-99,65,-99,-99,48,59,14,-99,72,70,79,-99,-99,66,58,-99,-99,-99,60,69,82,-99,-99,-99,114
12/01/2018,14,43,70,-99,67,-99,-99,42,50,-99,-99,78,58,78,-99,-99,69,56,-99,-99,-99,51,37,85,-99,-99,-99,126
12/01/2018,15,43,50,-99,68,-99,-99,34,24,-99,-99,87,44,73,-99,-99,71,40,-99,-99,-99,44,-99,56,-99,-99,-99,111
12/01/2018,16,41,53,-99,63,-99,-99,23,50,-99,-99,82,46,63,-99,-99,65,42,-99,-99,-99,46,-99,39,21,-99,43,-99
12/01/2018,17,48,59,-99,68,-99,-99,31,51,-99,-99,45,53,70,-99,-99,74,47,-99,-99,-99,34,12,31,48,-99,18,70
12/01/2018,18,46,65,2,79,-99,-99,35,68,66,-99,59,67,71,-99,-99,56,36,-99,-99,-99,46,124,-99,41,-99,62,77
12/01/2018,19,82,72,7,75,-99,-99,42,130,77,-99,65,80,76,-99,-99,49,46,-99,-99,-99,59,194,69,131,-99,166,87
12/01/2018,20,145,71,102,74,-99,-99,49,168,54,-99,73,35,83,-99,-99,55,58,-99,-99,-99,63,188,82,138,-99,183,99
12/01/2018,21,98,54,87,89,-99,-99,46,148,46,-99,78,43,99,-99,-99,87,59,-99,-99,-99,55,117,75,139,-99,104,87
12/01/2018,22,81,54,91,88,-99,-99,63,136,87,-99,69,40,98,-99,-99,71,62,-99,-99,-99,53,93,80,183,-99,154,62
12/01/2018,23,81,52,82,74,-99,-99,52,134,78,-99,71,39,95,-99,-99,54,57,-99,-99,-99,56,77,80,86,-99,104,92
12/01/2018,24,104,48,60,64,-99,-99,36,163,44,-99,66,39,88,-99,-99,49,44,-99,-99,-99,50,27,71,100,-99,81,131
13/01/2018,1,100,33,35,60,-99,-99,40,160,35,-99,64,32,81,-99,-99,48,52,-99,-99,-99,39,59,78,70,-99,122,139
13/01/2018,2,125,28,33,52,-99,-99,37,98,31,-99,61,28,83,-99,-99,51,59,-99,-99,-99,32,51,56,69,-99,114,223
13/01/2018,3,126,25,35,69,-99,-99,46,66,27,-99,74,24,104,-99,-99,54,45,-99,-99,-99,29,46,43,80,-99,53,184
13/01/2018,4,81,27,36,64,-99,-99,31,54,20,-99,81,24,81,-99,-99,47,40,-99,-99,-99,22,42,46,79,-99,56,173
13/01/2018,5,81,24,38,66,-99,-99,28,43,23,-99,78,19,95,-99,-99,38,43,-99,-99,-99,26,22,59,75,-99,55,146
13/01/2018,6,72,33,47,79,-99,-99,23,81,10,-99,69,22,81,-99,-99,42,48,-99,-99,-99,26,36,49,62,-99,55,158
13/01/2018,7,67,45,48,68,-99,-99,37,107,34,-99,74,19,75,-99,-99,60,47,-99,-99,-99,23,59,37,69,-99,67,179
13/01/2018,8,75,25,75,68,-99,-99,35,154,49,-99,99,8,90,-99,-99,40,58,-99,-99,-99,29,87,52,95,-99,84,222
13/01/2018,9,108,37,82,81,-99,-99,34,173,66,-99,88,12,83,-99,-99,110,58,-99,-99,-99,22,123,79,140,-99,-99,228
13/01/2018,10,127,57,91,95,-99,-99,6,189,68,-99,115,20,90,-99,-99,74,92,-99,-99,-99,26,119,91,187,-99,-99,198
13/01/2018,11,100,48,90,101,-99,-99,16,111,42,-99,111,33,107,-99,-99,85,92,-99,-99,-99,41,42,189,130,-99,-99,203
13/01/2018,12,90,42,66,84,-99,-99,20,49,13,-99,76,49,106,-99,-99,96,59,-99,-99,-99,21,-99,112,-99,-99,-99,83
13/01/2018,13,65,34,9,67,-99,-99,21,70,-99,-99,87,27,83,-99,-99,33,41,-99,-99,-99,35,-99,106,14,-99,35,-99
13/01/2018,14,50,38,13,69,-99,-99,33,78,3,-99,65,42,49,-99,-99,34,53,-99,-99,-99,33,-99,56,7,-99,34,125
13/01/2018,15,42,49,92,56,-99,-99,35,64,54,-99,49,39,41,-99,-99,59,42,-99,-99,-99,37,57,82,105,-99,74,55
13/01/2018,16,69,55,57,45,-99,-99,32,64,54,-99,54,40,46,-99,-99,44,57,-99,-99,-99,39,33,78,63,-99,63,63
13/01/2018,17,64,63,72,62,-99,-99,59,96,50,-99,72,59,66,-99,-99,67,62,-99,-99,-99,55,69,63,114,-99,132,103
13/01/2018,18,79,72,86,75,-99,-99,54,119,77,-99,79,68,84,-99,-99,50,66,-99,-99,-99,64,139,91,166,-99,161,119
13/01/2018,19,107,90,134,94,-99,-99,70,106,104,-99,101,71,113,-99,-99,81,72,-99,-99,-99,67,218,100,134,-99,157,106
13/01/2018,20,106,78,127,67,-99,-99,53,90,74,-99,73,59,120,-99,-99,67,66,-99,-99,-99,57,140,69,120,-99,110,107
13/01/2018,21,84,66,86,68,-99,-99,53,45,80,-99,55,34,76,-99,-99,81,61,-99,-99,-99,47,98,60,63,-99,65,90
13/01/2018,22,60,56,59,55,-99,-99,43,37,47,-99,49,28,71,-99,-99,68,43,-99,-99,-99,42,82,52,56,-99,59,71
13/01/2018,23,40,48,37,42,-99,-99,28,30,30,-99,48,22,62,-99,-99,30,32,-99,-99,-99,31,24,46,40,-99,34,63
13/01/2018,24,36,50,34,36,-99,-99,51,36,32,-99,43,11,54,-99,-99,34,37,-99,-99,-99,40,25,42,34,-99,36,52
14/01/2018,1,50,41,51,30,-99,-99,51,31,27,-99,33,2,52,-99,-99,28,36,-99,-99,-99,28,5,53,32,-99,-99,53
14/01/2018,2,37,41,36,35,-99,-99,44,20,18,-99,41,-99,44,-99,-99,38,36,-99,-99,-99,32,19,49,18,-99,-99,49
14/01/2018,3,30,44,29,38,-99,-99,34,34,4,-99,39,-99,42,-99,-99,29,36,-99,-99,-99,32,9,46,47,-99,-99,51
14/01/2018,4,33,38,18,33,-99,-99,32,37,16,-99,43,-99,35,-99,-99,24,34,-99,-99,-99,28,24,51,27,-99,-99,53
14/01/2018,5,31,36,29,29,-99,-99,32,47,20,-99,42,-99,32,-99,-99,22,34,-99,-99,-99,32,15,53,50,-99,-99,58
14/01/2018,6,33,37,49,35,-99,-99,34,40,19,-99,35,-99,36,-99,-99,32,37,-99,-99,-99,36,11,57,24,-99,8,66
14/01/2018,7,29,39,28,33,-99,-99,28,51,42,-99,40,-99,47,-99,-99,27,40,-99,-99,-99,32,27,57,-99,-99,27,53
14/01/2018,8,50,37,51,39,-99,-99,24,42,42,-99,48,-99,36,-99,-99,29,44,-99,-99,-99,39,47,51,41,-99,39,60
14/01/2018,9,49,40,49,46,-99,-99,34,69,32,-99,53,-99,38,-99,-99,40,54,-99,-99,-99,48,53,55,38,-99,65,72
14/01/2018,10,47,42,49,56,-99,-99,41,30,33,-99,53,12,49,-99,-99,44,55,-99,-99,-99,60,71,61,49,-99,56,57
14/01/2018,11,30,62,45,52,-99,-99,55,40,26,-99,55,23,66,-99,-99,56,50,-99,-99,-99,70,75,80,59,-99,40,73
14/01/2018,12,30,68,34,56,-99,-99,57,44,26,-99,53,30,58,-99,-99,54,47,-99,-99,-99,77,46,87,39,-99,63,68
14/01/2018,13,45,78,37,46,-99,-99,48,58,29,-99,66,45,62,-99,-99,73,64,-99,-99,-99,58,74,73,40,-99,57,88
14/01/2018,14,49,62,17,65,-99,-99,29,47,2,-99,62,33,61,-99,-99,72,55,-99,-99,-99,23,30,75,7,-99,21,114
14/01/2018,15,48,40,35,55,-99,-99,23,63,-99,-99,53,29,64,-99,-99,64,50,-99,-99,-99,28,43,64,44,-99,72,65
14/01/2018,16,52,32,12,62,-99,-99,28,61,19,-99,66,43,57,-99,-99,46,48,-99,-99,-99,38,49,45,30,-99,32,53
14/01/2018,17,57,43,66,49,-99,-99,34,31,39,-99,48,29,49,-99,-99,56,42,-99,-99,-99,36,-99,64,70,-99,49,60
14/01/2018,18,64,35,33,48,-99,-99,41,42,12,-99,37,40,45,-99,-99,73,48,-99,-99,-99,45,72,46,42,-99,67,50
14/01/2018,19,64,55,60,37,-99,-99,33,49,28,-99,38,59,47,-99,-99,50,31,-99,-99,-99,40,94,44,114,-99,86,53
14/01/2018,20,73,41,52,32,-99,-99,24,41,61,-99,27,44,41,-99,-99,21,27,-99,-99,-99,24,66,55,67,-99,112,35
14/01/2018,21,64,25,66,44,-99,-99,25,26,62,-99,37,22,39,-99,-99,37,33,-99,-99,-99,25,12,50,41,-99,122,30
14/01/2018,22,58,20,33,39,-99,-99,32,42,35,-99,34,9,55,-99,-99,33,36,-99,-99,-99,23,55,51,53,-99,71,42
14/01/2018,23,60,18,-99,36,-99,-99,18,26,-99,-99,30,13,-99,-99,-99,37,38,-99,-99,-99,19,46,34,52,-99,83,63
14/01/2018,24,51,13,-99,32,-99,-99,22,26,-99,-99,19,13,36,-99,-99,44,29,-99,-99,-99,17,56,21,77,-99,55,69
15/01/2018,1,58,16,-99,26,-99,-99,15,50,16,-99,29,10,24,-99,-99,53,27,-99,-99,-99,14,46,16,71,-99,-99,61
15/01/2018,2,48,24,12,28,-99,-99,16,43,7,-99,26,7,53,-99,-99,29,25,-99,-99,-99,11,59,17,47,-99,31,56
15/01/2018,3,38,20,13,39,-99,-99,18,32,14,-99,34,6,51,-99,-99,26,23,-99,-99,-99,15,33,31,44,-99,5,60
15/01/2018,4,46,13,7,40,-99,-99,-99,27,4,-99,39,3,47,-99,-99,23,27,-99,-99,-99,11,24,46,24,-99,3,49
15/01/2018,5,39,15,14,34,-99,-99,-99,30,6,-99,37,3,45,-99,-99,13,37,-99,-99,-99,11,24,25,12,-99,6,72
15/01/2018,6,35,15,23,34,-99,-99,15,36,12,-99,35,2,39,-99,-99,30,31,-99,-99,-99,7,15,22,6,-99,29,75
15/01/2018,7,47,16,48,40,-99,-99,23,59,38,-99,40,-99,40,-99,-99,40,52,-99,-99,-99,11,26,40,66,-99,57,84
15/01/2018,8,45,22,88,53,-99,-99,42,37,57,-99,44,3,50,-99,-99,52,54,-99,-99,-99,39,89,72,82,-99,58,128
15/01/2018,9,78,47,126,61,-99,-99,40,46,67,-99,65,7,54,-99,-99,57,63,-99,-99,-99,34,91,140,138,-99,79,227
15/01/2018,10,84,55,113,65,-99,-99,79,74,80,-99,72,11,67,-99,-99,73,72,-99,-99,-99,44,72,156,121,-99,82,210
15/01/2018,11,55,62,107,74,-99,-99,68,70,72,-99,72,18,75,-99,-99,75,82,-99,-99,-99,69,64,145,123,-99,125,-99
15/01/2018,12,44,63,102,67,-99,-99,70,82,53,-99,83,13,79,-99,-99,66,86,-99,-99,-99,68,28,158,141,-99,86,-99
15/01/2018,13,42,69,38,72,-99,-99,73,60,68,-99,82,26,67,-99,-99,60,104,-99,-99,-99,83,64,129,88,-99,10,-99
15/01/2018,14,40,71,77,73,-99,-99,89,59,39,-99,56,37,60,-99,-99,78,92,-99,-99,-99,95,106,103,41,-99,27,-99
15/01/2018,15,90,74,21,70,-99,-99,104,56,38,-99,52,35,64,-99,-99,61,67,-99,-99,-99,90,50,96,47,-99,63,99
15/01/2018,16,105,75,18,82,-99,-99,94,84,58,-99,69,38,66,-99,-99,47,63,-99,-99,-99,91,18,108,19,-99,19,84
15/01/2018,17,68,83,65,78,-99,-99,69,78,60,-99,71,35,80,-99,-99,81,65,-99,-99,-99,79,36,83,43,-99,74,88
15/01/2018,18,91,45,129,82,-99,-99,64,91,55,-99,74,28,91,-99,-99,71,141,-99,-99,-99,76,124,126,114,-99,126,109
15/01/2018,19,156,46,86,70,-99,-99,86,103,83,-99,79,22,89,-99,-99,64,147,-99,-99,-99,95,22,90,146,-99,167,201
15/01/2018,20,184,81,85,74,-99,-99,78,117,51,-99,84,23,73,-99,-99,39,68,-99,-99,-99,94,57,75,140,-99,110,144
15/01/2018,21,130,86,90,59,-99,-99,50,107,63,-99,75,35,72,-99,-99,60,56,-99,-99,-99,75,154,81,129,-99,144,161
15/01/2018,22,170,72,66,65,-99,-99,47,111,63,-99,69,37,66,-99,-99,50,52,-99,-99,-99,70,84,72,116,-99,128,140
15/01/2018,23,162,69,44,57,-99,-99,43,84,47,-99,68,30,74,-99,-99,50,51,-99,-99,-99,64,131,73,82,-99,76,176
15/01/2018,24,129,59,35,68,-99,-99,40,107,49,-99,69,33,85,-99,-99,57,56,-99,-99,-99,55,56,45,58,-99,57,180
16/01/2018,1,137,60,21,74,-99,-99,38,73,42,-99,66,28,106,-99,-99,69,60,-99,-99,79,43,107,56,51,-99,100,172
16/01/2018,2,126,56,38,69,-99,-99,27,52,27,-99,54,9,99,-99,-99,64,58,-99,-99,151,35,66,42,52,-99,78,178
16/01/2018,3,110,58,40,61,-99,-99,32,49,25,-99,73,14,93,-99,-99,58,66,-99,-99,138,29,46,33,66,-99,57,200
16/01/2018,4,130,61,37,72,-99,-99,27,44,28,-99,80,19,85,-99,-99,51,54,-99,-99,114,36,49,40,67,-99,53,191
16/01/2018,5,109,62,43,72,-99,-99,38,70,24,-99,67,21,91,-99,-99,60,63,-99,-99,115,35,45,47,86,-99,68,193
16/01/2018,6,119,56,53,75,-99,-99,26,68,41,-99,81,21,85,-99,-99,54,63,-99,-99,106,38,53,42,119,-99,78,180
16/01/2018,7,103,52,78,77,-99,-99,40,86,52,-99,79,24,85,-99,-99,44,80,-99,-99,107,46,56,70,115,-99,94,225
16/01/2018,8,124,35,122,94,-99,-99,49,123,177,-99,87,24,87,-99,-99,72,77,-99,-99,125,62,-99,90,162,-99,155,261
16/01/2018,9,129,48,126,94,-99,-99,32,218,106,-99,97,25,94,-99,-99,92,86,-99,-99,156,56,-99,127,133,-99,185,267
16/01/2018,10,123,82,118,110,-99,-99,33,174,90,-99,116,34,101,-99,-99,103,111,-99,-99,194,65,-99,119,165,-99,146,226
16/01/2018,11,92,79,109,101,-99,-99,31,177,101,-99,125,40,126,-99,-99,104,127,-99,-99,142,57,-99,122,152,-99,115,207
16/01/2018,12,87,68,131,98,-99,-99,40,114,63,-99,118,46,112,-99,-99,101,102,-99,-99,128,79,-99,117,50,-99,59,199
16/01/2018,13,77,63,88,78,-99,-99,53,88,6,-99,90,60,83,-99,-99,103,97,-99,-99,98,82,44,108,36,-99,66,158
16/01/2018,14,77,72,57,82,-99,-99,55,47,34,-99,98,80,88,-99,-99,84,67,-99,-99,99,70,16,58,39,-99,46,96
16/01/2018,15,59,81,41,86,-99,-99,51,75,79,-99,90,93,79,-99,-99,89,51,-99,-99,91,56,18,76,47,-99,105,102
16/01/2018,16,85,77,115,83,-99,-99,58,77,68,-99,66,82,74,-99,-99,62,47,-99,-99,100,74,58,91,96,-99,55,117
16/01/2018,17,169,85,97,85,-99,-99,54,82,75,-99,71,86,71,-99,-99,52,72,-99,-99,162,78,64,87,123,-99,183,151
16/01/2018,18,177,103,93,92,-99,-99,60,100,104,-99,93,73,126,-99,-99,114,88,-99,-99,172,77,354,117,203,-99,192,258
16/01/2018,19,136,104,-99,115,-99,-99,61,144,146,-99,112,57,177,-99,-99,63,95,-99,-99,108,91,144,142,152,-99,128,173
16/01/2018,20,91,116,5,75,-99,-99,45,89,89,-99,66,45,97,-99,-99,36,69,-99,-99,73,82,152,116,132,-99,90,125
16/01/2018,21,75,74,68,56,-99,-99,46,54,65,-99,46,46,84,-99,-99,62,61,-99,-99,63,53,77,67,65,-99,30,72
