FECHA,HORA,AJM,AJU,BJU,CAM,CCA,COY,CUA,CUT,FAC,GAM,HGM,INN,MER,MGH,MON,MPA,NEZ,PED,SAG,SFE,SJA,TLA,UAX,UIZ,XAL
20/02/2018,23,12,-99,15,17,16,-99,-99,-99,-99,27,-99,14,21,10,-99,-99,-99,-99,-99,11,-99,17,23,-99,28
20/02/2018,24,9,-99,13,16,17,-99,-99,-99,-99,24,-99,12,15,6,-99,-99,-99,-99,-99,10,-99,18,20,-99,33
21/02/2018,1,11,8,12,18,16,-99,-99,-99,-99,23,-99,8,20,13,-99,-99,17,-99,25,12,-99,21,25,-99,31
21/02/2018,2,14,11,13,15,20,-99,-99,-99,-99,25,-99,11,17,12,-99,-99,21,-99,21,14,-99,20,19,-99,32
21/02/2018,3,12,4,11,17,12,-99,-99,-99,-99,22,-99,9,19,15,-99,-99,22,-99,19,11,-99,21,26,-99,27
21/02/2018,4,13,10,16,13,11,-99,-99,-99,-99,20,-99,9,29,17,-99,-99,22,-99,27,11,-99,18,24,-99,28
21/02/2018,5,13,7,17,18,16,-99,-99,-99,-99,22,-99,10,25,16,-99,-99,21,-99,34,15,-99,26,30,-99,25
21/02/2018,6,19,9,20,16,18,-99,-99,-99,-99,28,-99,13,19,20,-99,-99,34,-99,31,24,-99,25,30,-99,38
21/02/2018,7,18,8,16,21,19,-99,-99,-99,-99,40,-99,10,27,20,-99,-99,46,-99,39,20,-99,35,30,-99,51
21/02/2018,8,17,12,24,26,23,-99,-99,-99,-99,38,-99,12,36,26,-99,-99,51,-99,49,29,-99,30,31,-99,52
21/02/2018,9,16,9,29,35,29,-99,-99,-99,-99,38,-99,9,40,26,-99,-99,38,-99,44,24,-99,50,19,-99,48
21/02/2018,10,28,14,34,37,25,-99,-99,-99,-99,46,-99,9,44,33,-99,-99,22,-99,42,29,-99,44,13,-99,57
21/02/2018,11,32,20,46,45,39,-99,-99,-99,-99,57,-99,23,57,40,-99,-99,34,-99,21,37,-99,42,30,-99,62
21/02/2018,12,42,33,48,39,43,-99,-99,-99,-99,47,-99,28,47,38,-99,-99,38,-99,30,35,-99,34,25,-99,47
21/02/2018,13,35,41,41,38,33,-99,-99,-99,-99,35,-99,26,33,36,-99,-99,32,-99,27,34,-99,41,22,-99,31
21/02/2018,14,40,46,42,38,33,-99,-99,-99,-99,39,-99,22,34,50,-99,-99,31,-99,31,42,-99,47,21,-99,28
21/02/2018,15,37,52,40,41,35,-99,-99,-99,-99,38,-99,15,38,46,-99,-99,30,-99,32,39,-99,35,19,-99,36
21/02/2018,16,32,39,39,40,34,-99,-99,-99,-99,43,-99,14,40,46,-99,-99,31,-99,34,36,-99,42,35,-99,38
21/02/2018,17,23,26,31,44,32,-99,-99,-99,-99,45,-99,8,42,33,-99,-99,30,-99,34,33,-99,54,31,-99,41
21/02/2018,18,23,22,29,36,21,-99,-99,-99,-99,47,-99,15,40,36,-99,-99,26,-99,39,27,-99,37,25,-99,32
21/02/2018,19,29,28,26,18,27,-99,-99,-99,-99,36,-99,18,32,28,-99,-99,37,-99,34,26,-99,25,31,-99,27
21/02/2018,20,30,27,22,22,33,-99,-99,-99,-99,26,-99,15,18,25,-99,-99,29,-99,28,35,-99,37,38,-99,27
21/02/2018,21,29,27,18,22,29,-99,-99,-99,-99,27,-99,10,18,21,-99,-99,34,-99,26,32,-99,18,42,-99,21
21/02/2018,22,30,31,21,22,30,-99,-99,-99,-99,24,-99,13,15,20,-99,-99,36,-99,22,20,-99,21,18,-99,29
21/02/2018,23,25,31,22,27,24,-99,-99,-99,-99,33,-99,21,28,22,-99,-99,33,-99,23,26,-99,32,30,-99,33
21/02/2018,24,28,29,32,24,26,-99,-99,-99,-99,22,-99,23,13,23,-99,-99,28,-99,23,27,-99,22,20,-99,22
22/02/2018,1,20,25,22,-99,26,-99,-99,-99,-99,25,-99,24,25,22,-99,-99,24,-99,26,23,-99,24,21,-99,22
22/02/2018,2,21,25,23,-99,27,-99,-99,-99,-99,31,-99,22,25,26,-99,-99,34,-99,30,22,-99,21,28,-99,30
22/02/2018,3,18,18,22,-99,22,-99,-99,-99,-99,32,-99,20,33,24,-99,-99,30,-99,30,21,-99,23,31,-99,30
22/02/2018,4,20,21,27,-99,36,-99,-99,-99,-99,32,-99,18,40,25,-99,-99,36,-99,40,25,-99,25,28,-99,23
22/02/2018,5,22,20,28,-99,33,-99,-99,-99,-99,37,-99,18,31,26,-99,-99,38,-99,32,25,-99,27,35,-99,30
22/02/2018,6,23,19,30,-99,30,-99,-99,-99,-99,37,-99,16,35,36,-99,-99,32,-99,32,24,-99,28,36,-99,42
22/02/2018,7,25,23,34,-99,28,-99,-99,-99,-99,37,-99,19,40,43,-99,-99,45,-99,31,25,-99,30,34,-99,42
22/02/2018,8,27,17,35,-99,32,-99,-99,-99,-99,54,-99,19,41,39,-99,-99,43,-99,39,29,-99,30,35,-99,57
22/02/2018,9,33,-99,39,-99,34,-99,-99,-99,-99,55,-99,13,42,39,-99,-99,42,-99,54,29,-99,36,21,-99,63
22/02/2018,10,36,11,39,-99,29,-99,-99,-99,-99,52,-99,23,-99,43,-99,-99,49,-99,59,26,-99,37,36,-99,65
22/02/2018,11,32,13,41,-99,34,-99,-99,-99,-99,56,-99,18,-99,47,-99,-99,55,-99,69,38,-99,-99,22,-99,74
22/02/2018,12,34,30,38,-99,22,-99,-99,-99,-99,60,-99,15,-99,45,-99,-99,45,-99,60,74,-99,-99,24,-99,76
22/02/2018,13,23,35,44,-99,21,-99,-99,-99,-99,55,-99,19,-99,35,-99,-99,36,-99,49,28,-99,-99,32,-99,48
22/02/2018,14,33,38,42,-99,30,-99,-99,-99,-99,49,-99,25,-99,41,-99,-99,43,-99,39,36,-99,-99,25,-99,40
22/02/2018,15,42,42,40,-99,34,-99,-99,-99,-99,39,-99,33,-99,37,-99,-99,36,-99,32,44,-99,38,30,-99,27
22/02/2018,16,38,41,39,-99,33,-99,-99,-99,-99,35,-99,44,33,37,-99,-99,33,-99,14,37,-99,36,37,-99,23
22/02/2018,17,46,36,46,-99,41,-99,-99,-99,-99,20,-99,47,45,32,-99,-99,31,-99,16,40,-99,38,30,-99,15
22/02/2018,18,45,38,45,-99,34,-99,-99,-99,-99,28,-99,46,21,46,-99,-99,30,-99,21,48,-99,26,34,-99,27
22/02/2018,19,26,35,49,-99,36,-99,-99,-99,-99,47,-99,41,24,39,-99,-99,28,-99,31,16,-99,23,49,-99,27
22/02/2018,20,6,33,20,-99,6,-99,-99,-99,-99,42,-99,25,59,25,-99,-99,27,-99,30,4,-99,28,26,-99,40
22/02/2018,21,13,30,31,-99,16,-99,-99,-99,-99,37,-99,10,36,24,-99,-99,34,-99,34,22,-99,22,23,-99,33
22/02/2018,22,17,29,25,-99,22,-99,-99,-99,-99,30,-99,11,23,19,-99,-99,30,-99,24,23,-99,24,39,-99,30
22/02/2018,23,19,26,21,-99,14,-99,-99,-99,-99,31,-99,13,21,21,-99,-99,20,-99,19,23,-99,25,17,-99,25
22/02/2018,24,24,22,23,-99,18,-99,-99,-99,-99,22,-99,16,32,24,-99,-99,12,-99,18,24,-99,28,22,-99,19
23/02/2018,1,22,25,23,31,27,-99,-99,-99,-99,22,-99,16,18,20,-99,-99,22,-99,20,29,-99,29,24,-99,26
23/02/2018,2,27,19,26,23,26,-99,-99,-99,-99,30,-99,17,24,24,-99,-99,23,-99,19,23,-99,28,31,-99,21
23/02/2018,3,27,23,25,36,27,-99,-99,-99,-99,37,-99,21,36,29,-99,-99,26,-99,22,19,-99,25,28,-99,28
23/02/2018,4,26,11,26,31,24,-99,-99,-99,-99,37,-99,19,27,24,-99,-99,32,-99,29,21,-99,29,25,-99,36
23/02/2018,5,27,13,28,31,29,-99,-99,-99,-99,32,-99,21,29,27,-99,-99,38,-99,34,28,-99,23,28,-99,47
23/02/2018,6,28,12,27,36,27,-99,-99,-99,-99,33,-99,19,29,28,-99,-99,29,-99,33,27,-99,23,29,-99,36
23/02/2018,7,28,14,30,41,28,-99,-99,-99,-99,31,-99,15,25,33,-99,-99,32,-99,36,29,-99,39,21,-99,44
23/02/2018,8,26,18,33,39,29,-99,-99,-99,-99,37,-99,11,39,38,-99,-99,37,-99,39,27,-99,44,22,-99,53
23/02/2018,9,31,21,36,48,27,-99,-99,-99,-99,55,-99,11,45,35,-99,-99,40,-99,46,32,-99,36,23,-99,60
23/02/2018,10,32,35,42,52,32,-99,-99,-99,-99,-99,-99,13,62,49,-99,-99,35,-99,-99,32,-99,52,28,-99,66
23/02/2018,11,41,13,48,55,38,-99,-99,-99,-99,-99,-99,28,61,55,-99,-99,43,-99,-99,47,-99,68,40,-99,61
23/02/2018,12,37,30,44,56,29,-99,-99,-99,-99,-99,-99,33,54,64,-99,-99,52,-99,-99,38,-99,60,24,-99,74
23/02/2018,13,31,33,39,41,30,-99,-99,-99,-99,-99,-99,35,75,66,-99,-99,43,-99,-99,42,-99,48,24,-99,77
23/02/2018,14,30,29,49,53,30,-99,-99,-99,-99,75,-99,32,45,40,-99,-99,35,-99,73,39,-99,54,35,-99,67
23/02/2018,15,36,30,54,61,30,-99,-99,-99,-99,47,-99,40,43,49,-99,-99,34,-99,34,38,-99,39,22,-99,31
23/02/2018,16,36,41,50,42,40,-99,-99,-99,-99,37,-99,34,51,45,-99,-99,42,-99,31,46,-99,24,27,-99,27
23/02/2018,17,45,33,46,35,41,-99,-99,-99,-99,35,-99,34,57,53,-99,-99,40,-99,39,48,-99,32,43,-99,24
23/02/2018,18,46,32,40,42,37,-99,-99,-99,-99,31,-99,27,28,40,-99,-99,32,-99,33,51,-99,30,32,-99,20
23/02/2018,19,34,37,43,44,31,-99,-99,-99,-99,30,-99,16,43,36,-99,-99,25,-99,40,32,-99,41,27,-99,26
23/02/2018,20,36,31,40,24,30,-99,-99,-99,-99,26,-99,21,28,22,-99,-99,24,-99,31,24,-99,29,31,-99,18
23/02/2018,21,36,32,24,29,36,-99,-99,-99,-99,31,-99,20,30,25,-99,-99,20,-99,31,27,-99,60,31,-99,35
23/02/2018,22,30,34,28,43,37,-99,-99,-99,-99,34,-99,23,28,38,-99,-99,30,-99,41,28,-99,33,36,-99,27
23/02/2018,23,27,24,32,42,37,-99,-99,-99,-99,44,-99,21,43,36,-99,-99,32,-99,36,22,-99,30,36,-99,45
23/02/2018,24,27,28,35,46,33,-99,-99,-99,-99,42,-99,23,24,35,-99,-99,30,-99,39,21,-99,33,46,-99,39
24/02/2018,1,23,39,34,35,34,-99,-99,-99,-99,37,-99,25,41,30,-99,-99,37,-99,41,30,-99,37,40,-99,33
24/02/2018,2,26,106,30,35,32,-99,-99,-99,-99,35,-99,24,41,32,-99,-99,38,-99,64,30,-99,39,28,-99,41
24/02/2018,3,21,59,32,39,27,-99,-99,-99,-99,45,-99,21,37,26,-99,-99,43,-99,50,30,-99,27,27,-99,44
24/02/2018,4,27,28,33,33,24,-99,-99,-99,-99,45,-99,24,37,27,-99,-99,29,-99,38,28,-99,36,27,-99,38
24/02/2018,5,28,22,31,42,23,-99,-99,-99,-99,39,-99,22,38,35,-99,-99,23,-99,37,37,-99,36,30,-99,40
24/02/2018,6,27,20,29,39,26,-99,-99,-99,-99,38,-99,21,33,34,-99,-99,22,-99,41,29,-99,31,27,-99,53
24/02/2018,7,-99,19,23,38,28,-99,-99,-99,-99,30,-99,18,30,32,-99,-99,27,-99,42,35,-99,33,28,-99,48
24/02/2018,8,-99,25,24,41,30,-99,-99,-99,-99,33,-99,14,39,42,-99,-99,25,-99,48,34,-99,37,33,-99,52
24/02/2018,9,33,40,29,49,28,-99,-99,-99,-99,44,-99,21,39,38,-99,-99,37,-99,46,30,-99,48,33,-99,61
24/02/2018,10,36,14,41,46,38,-99,-99,-99,-99,51,-99,19,45,42,-99,-99,48,-99,52,38,-99,86,30,-99,53
24/02/2018,11,51,23,54,65,40,-99,-99,-99,-99,49,-99,21,55,52,-99,-99,49,-99,48,49,-99,64,38,-99,54
24/02/2018,12,42,33,54,53,45,-99,-99,-99,-99,53,-99,17,45,60,-99,-99,51,-99,58,46,-99,53,32,-99,44
24/02/2018,13,42,37,44,52,42,-99,-99,-99,-99,55,-99,27,49,58,-99,-99,31,-99,46,48,-99,45,30,-99,48
24/02/2018,14,35,44,35,50,25,-99,-99,-99,-99,45,-99,30,43,47,-99,-99,29,-99,31,39,-99,53,23,-99,35
24/02/2018,15,35,41,34,44,30,-99,-99,-99,-99,44,-99,36,45,41,-99,-99,35,-99,29,49,-99,58,26,-99,39
24/02/2018,16,39,66,36,41,29,-99,-99,-99,-99,39,-99,33,49,34,-99,-99,31,-99,25,45,-99,64,27,-99,38
24/02/2018,17,29,49,37,39,37,-99,-99,-99,-99,40,-99,26,48,39,-99,-99,35,-99,45,55,-99,35,35,-99,36
24/02/2018,18,23,27,37,48,33,-99,-99,-99,-99,33,-99,40,42,46,-99,-99,30,-99,28,54,-99,33,35,-99,28
24/02/2018,19,24,21,43,52,19,-99,-99,-99,-99,57,-99,36,35,42,-99,-99,29,-99,31,41,-99,52,18,-99,47
24/02/2018,20,21,19,26,22,17,-99,-99,-99,-99,40,-99,33,49,28,-99,-99,22,-99,42,29,-99,27,26,-99,44
24/02/2018,21,18,14,31,21,15,-99,-99,-99,-99,25,-99,30,24,22,-99,-99,17,-99,35,22,-99,46,20,-99,30
24/02/2018,22,18,9,24,26,18,-99,-99,-99,-99,21,-99,21,27,16,-99,-99,27,-99,18,19,-99,23,26,-99,17
24/02/2018,23,18,9,13,24,23,-99,-99,-99,-99,24,-99,12,13,12,-99,-99,26,-99,22,15,-99,19,20,-99,7
24/02/2018,24,20,22,21,13,15,-99,-99,-99,-99,19,-99,11,11,13,-99,-99,31,-99,22,12,-99,10,22,-99,27
25/02/2018,1,15,20,9,19,12,-99,-99,-99,-99,17,-99,13,12,15,-99,-99,32,-99,11,10,-99,14,36,-99,9
25/02/2018,2,21,15,17,13,22,-99,-99,-99,-99,11,-99,13,6,15,-99,-99,19,-99,14,13,-99,12,18,-99,7
25/02/2018,3,15,19,12,12,12,-99,-99,-99,-99,15,-99,16,17,13,-99,-99,16,-99,14,18,-99,16,9,-99,17
25/02/2018,4,20,12,9,16,14,-99,-99,-99,-99,13,-99,21,12,10,-99,-99,17,-99,15,15,-99,11,9,-99,7
25/02/2018,5,22,14,14,15,11,-99,-99,-99,-99,15,-99,17,9,10,-99,-99,15,-99,17,21,-99,17,12,-99,17
25/02/2018,6,22,16,11,17,16,-99,-99,-99,-99,17,-99,12,13,11,-99,-99,17,-99,18,11,-99,18,18,-99,25
25/02/2018,7,20,14,16,20,14,-99,-99,-99,-99,19,-99,10,21,23,-99,-99,24,-99,23,7,-99,19,19,-99,23
25/02/2018,8,12,10,16,21,20,-99,-99,-99,-99,24,-99,11,26,22,-99,-99,35,-99,27,19,-99,14,24,-99,33
25/02/2018,9,16,16,23,26,11,-99,-99,-99,-99,30,-99,13,31,21,-99,-99,27,-99,29,19,-99,26,10,-99,27
25/02/2018,10,18,-99,35,30,23,-99,-99,-99,-99,32,-99,15,33,31,-99,-99,44,-99,33,10,-99,25,12,-99,26
25/02/2018,11,-99,-99,37,33,23,-99,-99,-99,-99,36,-99,11,42,32,-99,-99,38,-99,41,29,-99,30,17,-99,38
25/02/2018,12,-99,22,24,27,24,-99,-99,-99,-99,40,-99,15,28,30,-99,-99,24,-99,20,29,-99,20,12,-99,23
25/02/2018,13,25,23,28,45,17,-99,-99,-99,-99,23,-99,24,32,32,-99,-99,16,-99,28,28,-99,23,8,-99,23
25/02/2018,14,27,27,32,46,16,-99,-99,-99,-99,22,-99,27,25,33,-99,-99,13,-99,22,34,-99,15,16,-99,14
25/02/2018,15,28,30,28,36,26,-99,-99,-99,-99,23,-99,29,28,27,-99,-99,16,-99,23,33,-99,39,12,-99,25
25/02/2018,16,30,44,25,30,22,-99,-99,-99,-99,24,-99,35,33,23,-99,-99,22,-99,24,31,-99,44,22,-99,23
25/02/2018,17,25,40,19,31,23,-99,-99,-99,-99,24,-99,33,28,24,-99,-99,21,-99,14,36,-99,22,20,-99,18
25/02/2018,18,21,52,27,23,25,-99,-99,-99,-99,26,-99,32,26,27,-99,-99,17,-99,21,36,-99,18,19,-99,22
25/02/2018,19,22,35,23,22,18,-99,-99,-99,-99,35,-99,23,15,21,-99,-99,26,-99,19,17,-99,49,28,-99,26
25/02/2018,20,26,35,22,28,18,-99,-99,-99,-99,34,-99,28,33,18,-99,-99,28,-99,24,19,-99,58,28,-99,25
25/02/2018,21,25,30,24,21,26,-99,-99,-99,-99,32,-99,28,20,16,-99,-99,29,-99,18,28,-99,49,29,-99,29
25/02/2018,22,25,21,22,26,24,-99,-99,-99,-99,21,-99,24,18,17,-99,-99,33,-99,20,15,-99,15,36,-99,26
25/02/2018,23,16,17,15,19,21,-99,-99,-99,-99,18,-99,19,24,13,-99,-99,23,-99,16,20,-99,19,30,-99,13
25/02/2018,24,19,23,18,20,15,-99,-99,-99,-99,20,-99,16,18,18,-99,-99,15,-99,17,19,-99,20,27,-99,18
26/02/2018,1,16,19,16,28,21,-99,-99,-99,-99,21,-99,13,20,14,-99,-99,26,-99,19,15,-99,20,15,-99,29
26/02/2018,2,19,21,20,18,21,-99,-99,-99,-99,24,-99,16,23,14,-99,-99,24,-99,17,19,-99,16,22,-99,18
26/02/2018,3,19,23,19,18,18,-99,-99,-99,-99,24,-99,16,13,21,-99,-99,25,-99,26,15,-99,17,19,-99,15
26/02/2018,4,23,23,13,22,26,-99,-99,-99,-99,19,-99,16,18,22,-99,-99,20,-99,21,18,-99,27,24,-99,23
26/02/2018,5,18,23,19,17,20,-99,-99,-99,-99,26,-99,15,24,25,-99,-99,24,-99,23,20,-99,24,32,-99,20
26/02/2018,6,21,19,19,24,25,-99,-99,-99,-99,36,-99,13,22,18,-99,-99,21,-99,25,29,-99,21,28,-99,32
26/02/2018,7,22,21,22,22,23,-99,-99,-99,-99,34,-99,11,30,28,-99,-99,30,-99,25,24,-99,30,35,-99,38
26/02/2018,8,25,21,26,32,27,-99,-99,-99,-99,31,-99,14,24,25,-99,-99,30,-99,23,30,-99,33,32,-99,35
26/02/2018,9,24,25,32,38,27,-99,-99,-99,-99,37,-99,21,42,18,-99,-99,27,-99,36,26,-99,35,32,-99,35
26/02/2018,10,25,20,36,12,22,-99,-99,-99,-99,43,-99,17,30,25,-99,-99,33,-99,36,27,-99,24,-99,-99,41
26/02/2018,11,-99,19,-99,25,26,-99,-99,-99,-99,39,-99,18,24,14,-99,-99,34,-99,-99,10,-99,21,-99,-99,34
26/02/2018,12,-99,26,-99,33,20,-99,-99,-99,-99,33,-99,18,26,21,-99,-99,35,-99,-99,11,-99,22,-99,-99,27
26/02/2018,13,-99,27,-99,48,22,-99,-99,-99,-99,27,-99,17,55,25,-99,-99,17,-99,-99,24,-99,41,-99,-99,20
26/02/2018,14,-99,26,-99,41,20,-99,-99,-99,-99,18,-99,26,47,35,-99,-99,31,-99,-99,18,-99,21,16,-99,19
26/02/2018,15,27,31,-99,18,20,-99,-99,-99,-99,25,-99,23,13,25,-99,-99,33,-99,39,31,-99,6,13,-99,18
26/02/2018,16,20,31,18,21,14,-99,-99,-99,-99,21,-99,27,32,21,-99,-99,21,-99,18,23,-99,12,23,-99,21
26/02/2018,17,26,38,19,21,22,-99,-99,-99,-99,21,-99,28,24,16,-99,-99,25,-99,26,18,-99,35,28,-99,19
26/02/2018,18,26,39,18,19,22,-99,-99,-99,-99,23,-99,-99,-99,16,-99,-99,40,-99,14,18,-99,6,30,-99,18
26/02/2018,19,19,39,26,11,26,-99,-99,-99,-99,20,-99,-99,-99,22,-99,-99,42,-99,19,22,-99,-99,55,-99,25
26/02/2018,20,25,29,20,24,30,-99,-99,-99,-99,23,-99,-99,-99,16,-99,-99,23,-99,22,17,-99,8,51,-99,18
26/02/2018,21,19,26,17,21,23,-99,-99,-99,-99,21,-99,17,-99,20,-99,-99,19,-99,15,18,-99,28,33,-99,32
26/02/2018,22,22,27,23,24,21,-99,-99,-99,-99,20,-99,10,-99,17,-99,-99,21,-99,23,18,-99,18,29,-99,32
26/02/2018,23,17,21,21,24,15,-99,-99,-99,-99,22,-99,6,-99,15,-99,-99,22,-99,16,19,-99,23,23,-99,30
26/02/2018,24,18,17,17,15,17,-99,-99,-99,-99,21,-99,18,-99,18,-99,-99,20,-99,20,21,-99,22,24,-99,19
27/02/2018,1,19,24,16,22,25,-99,-99,-99,-99,-99,-99,17,-99,19,-99,-99,32,-99,21,14,-99,19,18,-99,17
27/02/2018,2,16,23,17,18,22,-99,-99,-99,-99,-99,-99,16,-99,18,-99,-99,26,-99,23,17,-99,23,23,-99,18
27/02/2018,3,17,26,19,25,21,-99,-99,-99,-99,-99,-99,15,-99,17,-99,-99,27,-99,21,19,-99,21,19,-99,18
27/02/2018,4,18,18,20,28,18,-99,-99,-99,-99,-99,-99,15,-99,18,-99,-99,28,-99,26,16,-99,25,21,-99,27
27/02/2018,5,17,18,24,24,24,-99,-99,-99,-99,-99,-99,15,-99,15,-99,-99,32,-99,27,18,-99,33,27,-99,25
27/02/2018,6,21,18,24,22,22,-99,-99,-99,-99,32,-99,13,-99,21,-99,-99,29,-99,36,20,-99,22,24,-99,27
27/02/2018,7,18,14,21,26,24,-99,-99,-99,-99,37,-99,12,-99,22,-99,-99,32,-99,37,20,-99,24,27,-99,44
27/02/2018,8,22,13,24,27,26,-99,-99,-99,-99,39,-99,11,-99,25,-99,-99,38,-99,42,20,-99,27,30,-99,49
27/02/2018,9,20,17,35,31,22,-99,-99,-99,-99,50,-99,14,50,28,-99,-99,42,-99,48,19,-99,44,23,-99,56
27/02/2018,10,23,8,51,30,28,-99,-99,-99,-99,54,-99,16,60,40,-99,-99,37,-99,50,40,-99,47,28,-99,-99
27/02/2018,11,26,22,47,33,40,-99,-99,-99,-99,52,-99,18,41,52,-99,-99,48,-99,47,26,-99,62,28,-99,-99
27/02/2018,12,46,30,48,38,42,-99,-99,-99,-99,60,-99,-99,58,49,-99,-99,60,-99,50,48,-99,43,37,-99,-99
27/02/2018,13,40,38,45,43,38,-99,-99,-99,-99,58,-99,-99,32,52,-99,-99,47,-99,61,50,-99,41,26,-99,-99
27/02/2018,14,41,48,47,39,27,-99,-99,-99,-99,56,-99,26,32,49,-99,-99,44,-99,47,40,-99,60,28,-99,-99
27/02/2018,15,30,31,43,42,30,-99,-99,-99,-99,45,-99,21,18,37,-99,-99,43,-99,42,34,-99,60,21,-99,-99
27/02/2018,16,31,33,40,43,31,-99,-99,-99,-99,46,-99,19,47,40,-99,-99,39,-99,38,33,-99,46,24,-99,-99
27/02/2018,17,26,52,36,37,32,-99,-99,-99,-99,40,-99,26,26,32,-99,-99,33,-99,33,36,-99,23,40,-99,-99
27/02/2018,18,30,30,32,32,31,-99,-99,-99,-99,35,-99,21,33,32,-99,-99,28,-99,32,40,-99,35,30,-99,39
27/02/2018,19,24,29,33,24,23,-99,-99,-99,-99,30,-99,20,18,26,-99,-99,22,-99,47,27,-99,59,33,-99,33
27/02/2018,20,23,31,27,30,25,-99,-99,-99,-99,31,-99,19,18,22,-99,-99,27,-99,30,23,-99,30,29,-99,25
27/02/2018,21,28,31,23,28,28,-99,-99,-99,-99,35,-99,20,29,30,-99,-99,24,-99,34,20,-99,39,30,-99,28
27/02/2018,22,31,27,26,31,26,-99,-99,-99,-99,34,-99,17,32,20,-99,-99,30,-99,36,20,-99,48,32,-99,35
27/02/2018,23,21,22,20,32,30,-99,-99,-99,-99,36,-99,18,32,20,-99,-99,32,-99,37,18,-99,11,41,-99,42
27/02/2018,24,21,23,31,24,25,-99,-99,-99,-99,38,-99,11,23,17,-99,-99,31,-99,41,24,-99,34,22,-99,55
28/02/2018,1,16,26,28,25,27,-99,-99,-99,-99,36,-99,13,30,21,-99,-99,30,-99,24,15,-99,30,51,-99,32
28/02/2018,2,13,18,27,19,29,-99,-99,-99,-99,28,-99,14,37,16,-99,-99,26,-99,28,18,-99,29,30,-99,39
28/02/2018,3,14,15,23,25,26,-99,-99,-99,-99,26,-99,18,22,26,-99,-99,27,-99,30,17,-99,26,28,-99,44
28/02/2018,4,19,14,25,28,23,-99,-99,-99,-99,27,-99,12,21,26,-99,-99,17,-99,25,17,-99,33,27,-99,36
28/02/2018,5,20,12,17,30,24,-99,-99,-99,-99,18,-99,11,22,27,-99,-99,17,-99,18,17,-99,24,17,-99,21
28/02/2018,6,23,10,18,45,21,-99,-99,-99,-99,17,-99,9,8,25,-99,-99,19,-99,17,27,-99,27,21,-99,42
28/02/2018,7,21,14,23,41,24,-99,-99,-99,-99,19,-99,12,14,27,-99,-99,30,-99,35,20,-99,38,21,-99,42
28/02/2018,8,22,18,21,41,26,-99,-99,-99,-99,32,-99,12,25,32,-99,-99,32,-99,52,34,-99,46,27,-99,32
28/02/2018,9,25,18,25,46,27,-99,-99,-99,-99,34,-99,18,30,32,-99,-99,44,-99,36,19,-99,51,23,-99,50
28/02/2018,10,26,10,34,38,35,-99,-99,-99,-99,45,-99,25,47,36,-99,-99,42,-99,47,25,-99,53,26,-99,61
28/02/2018,11,29,25,46,54,40,-99,-99,-99,-99,44,-99,24,51,46,-99,-99,43,-99,43,41,-99,36,32,-99,60
28/02/2018,12,28,36,51,42,31,-99,-99,-99,-99,53,-99,25,45,35,-99,-99,48,-99,32,-99,-99,22,22,-99,66
28/02/2018,13,30,33,41,31,27,-99,-99,-99,-99,60,-99,32,56,34,-99,-99,37,-99,32,-99,-99,30,27,-99,53
28/02/2018,14,37,34,39,35,26,-99,-99,-99,-99,60,-99,36,53,28,-99,-99,38,-99,29,-99,-99,12,20,-99,47
28/02/2018,15,36,35,35,32,28,-99,-99,-99,-99,52,-99,37,40,31,-99,-99,31,-99,33,-99,-99,23,24,-99,36
28/02/2018,16,39,35,36,40,32,-99,-99,-99,-99,50,-99,37,43,39,-99,-99,29,-99,42,42,-99,38,22,-99,34
28/02/2018,17,37,28,34,40,26,-99,-99,-99,-99,49,-99,29,42,37,-99,-99,32,-99,37,47,-99,39,32,-99,43
28/02/2018,18,38,38,36,40,36,-99,-99,-99,-99,42,-99,26,33,38,-99,-99,34,-99,29,38,-99,33,36,-99,45
28/02/2018,19,27,37,37,35,36,-99,-99,-99,-99,34,-99,20,42,26,-99,-99,35,-99,29,26,-99,38,36,-99,35
28/02/2018,20,29,35,33,43,24,-99,-99,-99,-99,33,-99,18,35,21,-99,-99,29,-99,35,24,-99,31,32,-99,31
28/02/2018,21,25,30,24,29,30,-99,-99,-99,-99,36,-99,-99,30,23,-99,-99,28,-99,27,32,-99,52,25,-99,39
28/02/2018,22,29,26,26,40,37,-99,-99,-99,-99,37,-99,-99,32,20,-99,-99,33,-99,37,28,-99,57,27,-99,38
28/02/2018,23,29,26,23,42,26,-99,-99,-99,-99,39,-99,-99,33,25,-99,-99,29,-99,41,23,-99,61,33,-99,41
28/02/2018,24,25,23,28,43,39,-99,-99,-99,-99,39,-99,15,35,22,-99,-99,33,-99,39,20,-99,50,37,-99,36
01/03/2018,1,25,28,19,48,32,-99,-99,-99,-99,41,-99,16,43,21,-99,-99,45,-99,39,14,-99,28,44,-99,44
01/03/2018,2,25,22,28,37,36,-99,-99,-99,-99,33,-99,19,23,28,-99,-99,33,-99,51,22,-99,28,43,-99,38
01/03/2018,3,32,17,34,30,31,-99,-99,-99,-99,36,-99,18,26,21,-99,-99,31,-99,39,21,-99,42,37,-99,37
01/03/2018,4,28,20,31,39,30,-99,-99,-99,-99,36,-99,19,32,23,-99,-99,27,-99,42,21,-99,33,31,-99,46
01/03/2018,5,25,21,28,33,35,-99,-99,-99,-99,38,-99,18,36,27,-99,-99,35,-99,36,30,-99,29,34,-99,56
